image_id,image_filename,metadata_id,role,opera,original_face_type,sequence_candidate_metadata_id,candidate_role,candidate_opera,candidate_original_face_type,match_method,match_confidence,match_status,evidence,image_width,image_height,metadata_width,metadata_height,dimension_match,image_aspect_ratio,metadata_aspect_ratio,aspect_ratio_delta,aspect_ratio_match,image_sha256
250,opera-21-250-s.jpg,unknown,,,,250,猫神,无底洞,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,62187af2087d8a3cd22bb8e4995774f46f45f03fba879d6009eec7af2cd93be0
251,opera-21-251-s.jpg,unknown,,,,251,白象,狮驼岭,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,8abc7b05a80a8ab0757523a1d442af7ca2ff7cae5895f565720d766fb751bb24
252,opera-21-252-s.jpg,unknown,,,,252,金钱豹,红梅山,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,f0148661302a49f507260a31dcef3856febd857d0da267a0c2f322566ad56922
253,opera-22-253-s.jpg,unknown,,,,253,孔宣,百草山,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,20c4b5ade42341434d10572b95b3f60630bcc5bcb70f99f4cdec87f212792a21
254,opera-22-254-s.jpg,unknown,,,,254,白日鹤,百草山,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,73c5fa48560d4d36557f9ea239cebd1764f9ef3a10ca343912fcd67d16a96f28
255,opera-22-255-s.jpg,unknown,,,,255,通雀鸟,百草山,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,b03c14164032c88c0cf8dc97cbaac3c8885189c4f894c82073a9950f0acf7189
256,opera-22-256-s.jpg,unknown,,,,256,大鹏,狮驼岭,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,370d7b27f1545a43665667ebbd0bdff10a87717b73c2d8a62f1f53261dec386f
257,opera-22-257-s.jpg,unknown,,,,257,敖广,水帘洞,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,8e3e338223488a7ef41529752cb6da63a3dbce70b25fc49ccd114ebd1bf9af02
258,opera-22-258-s.jpg,unknown,,,,258,虾将,水帘洞,小妖脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,f408f06ed642f324061e997061b0a19b62829fdae37e7ea50e30b673363cdef6
259,opera-22-259-s.jpg,unknown,,,,259,敖闰,水帘洞,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,5abd2021765481772a444a5b2ca888a3b525f4f54f769118c939ee90897cfd63
260,opera-22-260-s.jpg,unknown,,,,260,龟帅,水帘洞,,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,fafe109c45045a4589686a98260bc3b77a76d3454b3e4deb52343152eee4b6cc
261,opera-22-261-s.jpg,unknown,,,,261,北斗星君,百寿图,三块瓦脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,da435555ed7dff68f1d57f6c0152c83fe30fe558407ecdb3dab26d55dd8ed9c6
262,opera-22-262-s.jpg,unknown,,,,262,汉钟离,八仙过海,神仙脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,10fef65e1ba48927004f7f089b366b54898ccd334e3f689ee1c0633e07f4483f
263,opera-22-263-s.jpg,unknown,,,,263,柳金,八仙过海,碎脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,0727f56bbbf5f9e837e17fe62d9aea8e9fe0d4798da4562e7dd91730f867c025
264,opera-22-264-s.jpg,unknown,,,,264,玉兔,嫦娥奔月,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,f6b0f9ab6f69a3afe63314417f600b852b63805892e4f7cd4aa5cfe15b405443
265,opera-23-265-s.jpg,unknown,,,,265,赖团仙,五花洞,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,57c468a8467661a8070ebb83ee0b1a0d754ad6f366df15e99bb594fbcc031b85
266,opera-23-266-s.jpg,unknown,,,,266,金头仙,五花洞,象形脸,sequence_and_aspect_ratio_candidate_not_accepted,low,unknown,"Archive filename suffix 001-272 forms a bijection with XLS 序号 1-272, so a sequence-only candidate can be listed. However, the filename contains no role or opera text, the exact pixel dimensions differ from the XLS image width/height fields, and this does not prove historical identity. The aspect ratios are broadly compatible with a thumbnail/downsample relationship, which is supporting evidence only. Observed image=123x150; XLS field=412x502; aspect_ratio_delta=0.0007171314741036827; network-expanded same hash=yes.",123,150,412,502,no,0.82,0.8207171314741036,0.0007171314741036827,yes_within_0.01,ccbea63d870c08a073750fadc1e55b638ca1b0753f630696e53ee4dc77b894bf
